token,cntry,spp,sppcode,Q_group,Q_sub,Q_ss,neg,conf,min,mean,max
K7OXduJKBJ6E56y,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub1,Scope,1,99.99,1e-4,0.005,0.01
K7OXduJKBJ6E56y,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub1,Severity,1,99.99,1e-4,0.005,0.01
rIJBDbdQlLMGc7J,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,po,sub2,Scope,0,50,0.05,0.1,0.15
rIJBDbdQlLMGc7J,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,po,sub2,Severity,0,50,0.1,0.15,0.2
QSFa4ka1wwLFos5,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub2,Scope,0,80,0.05,0.1,0.15
QSFa4ka1wwLFos5,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub2,Severity,0,70,0.05,0.1,0.15
eDakzN2Z5JyBxFV,United States,Myotis sodalis,MYOTIS_SODALIS,po,sub2,Scope,0,60,0.15,0.2,0.3
eDakzN2Z5JyBxFV,United States,Myotis sodalis,MYOTIS_SODALIS,po,sub2,Severity,0,60,0.35,0.4,0.45
W0Ou43JZrjuzA7e,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub2,Scope,0,75,0.05,0.15,0.2
W0Ou43JZrjuzA7e,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub2,Severity,0,75,1e-4,0.05,0.1
AaE6Hh920wkI5BD,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
AaE6Hh920wkI5BD,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
8CVCWbFnPpIKeeu,United States,Myotis leibii,MYOTIS_LEIBII,po,sub2,Scope,0,50,0.25,0.5,0.75
8CVCWbFnPpIKeeu,United States,Myotis leibii,MYOTIS_LEIBII,po,sub2,Severity,0,50,0.1,0.15,0.2
zYJdowXhsVGOzG4,United States,Euderma maculatum,EUDERMA_MACULATUM,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
zYJdowXhsVGOzG4,United States,Euderma maculatum,EUDERMA_MACULATUM,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
W0Ou43JZrjuzA7e,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub2,Scope,0,70,0.05,0.1,0.2
W0Ou43JZrjuzA7e,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub2,Severity,0,70,1e-4,0.1,0.15
zGOgnwJfMbMQy39,United States,Eumops floridanus,EUMOPS_FLORIDANUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
zGOgnwJfMbMQy39,United States,Eumops floridanus,EUMOPS_FLORIDANUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub2,Scope,0,85,0.05,0.15,0.2
uWYRNyMuXsIBygU,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub2,Severity,0,80,0.05,0.15,0.25
bNwIhA2JoU9B8V0,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub2,Scope,0,55,0.05,0.1,0.15
bNwIhA2JoU9B8V0,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub2,Severity,0,75,1e-4,0.05,0.1
bNwIhA2JoU9B8V0,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis volans,MYOTIS_VOLANS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis volans,MYOTIS_VOLANS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis thysanodes,MYOTIS_THYSANODES,po,sub2,Scope,0,80,0.05,0.5,0.65
uWYRNyMuXsIBygU,United States,Myotis thysanodes,MYOTIS_THYSANODES,po,sub2,Severity,0,80,0.1,0.2,0.35
WQyLHmHZXLd7qQq,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,po,sub2,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub2,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub2,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Euderma maculatum,EUDERMA_MACULATUM,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Euderma maculatum,EUDERMA_MACULATUM,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
mRbMM4FVzP2VImv,United States,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis evotis,MYOTIS_EVOTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis evotis,MYOTIS_EVOTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis thysanodes,MYOTIS_THYSANODES,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Myotis thysanodes,MYOTIS_THYSANODES,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis volans,MYOTIS_VOLANS,po,sub2,Scope,0,80,0.05,0.1,0.2
uWYRNyMuXsIBygU,United States,Myotis volans,MYOTIS_VOLANS,po,sub2,Severity,0,80,0.05,0.1,0.2
uWYRNyMuXsIBygU,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub2,Scope,0,75,0.05,0.25,0.45
uWYRNyMuXsIBygU,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub2,Severity,0,80,0.05,0.15,0.2
WQyLHmHZXLd7qQq,United States,Eumops perotis,EUMOPS_PEROTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Eumops perotis,EUMOPS_PEROTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Eumops underwoodi,EUMOPS_UNDERWOODI,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Eumops underwoodi,EUMOPS_UNDERWOODI,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus blossevillii,LASIURUS_BLOSSEVILLII,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus blossevillii,LASIURUS_BLOSSEVILLII,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,po,sub2,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,po,sub2,Severity,0,75,0.05,0.1,0.15
9L1p08Binu8w6Wx,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub2,Scope,0,50,0.05,0.1,0.15
9L1p08Binu8w6Wx,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub2,Severity,0,50,1e-4,0.05,0.1
9arDsxSVXC0783b,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,po,sub2,Scope,0,75,0.05,0.1,0.15
9arDsxSVXC0783b,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,po,sub2,Severity,0,75,0.05,0.1,0.2
6vuvxAILv0uQo4C,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,po,sub2,Scope,0,60,0.05,0.1,0.15
6vuvxAILv0uQo4C,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,po,sub2,Severity,0,60,0.2,0.25,0.3
ddvTUD1Qrksp0uJ,United States,Myotis velifer,MYOTIS_VELIFER,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
ddvTUD1Qrksp0uJ,United States,Myotis velifer,MYOTIS_VELIFER,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Myotis evotis,MYOTIS_EVOTIS,po,sub2,Scope,0,80,0.1,0.2,0.25
uWYRNyMuXsIBygU,United States,Myotis evotis,MYOTIS_EVOTIS,po,sub2,Severity,0,80,0.15,0.25,0.3
ddvTUD1Qrksp0uJ,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
ddvTUD1Qrksp0uJ,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
9L1p08Binu8w6Wx,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,po,sub2,Scope,0,65,0.1,0.15,0.25
9L1p08Binu8w6Wx,United States,Macrotus californicus,MACROTUS_CALIFORNICUS,po,sub2,Severity,0,50,0.05,0.1,0.15
TwGZY1RRjbNX16F,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Myotis thysanodes,MYOTIS_THYSANODES,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Myotis thysanodes,MYOTIS_THYSANODES,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Parastrellus hesperus,PARASTRELLUS_HESPERUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Parastrellus hesperus,PARASTRELLUS_HESPERUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis auriculus,MYOTIS_AURICULUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis auriculus,MYOTIS_AURICULUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Mormoops megalophylla,MORMOOPS_MEGALOPHYLLA,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Mormoops megalophylla,MORMOOPS_MEGALOPHYLLA,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Eumops perotis,EUMOPS_PEROTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Eumops perotis,EUMOPS_PEROTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis californicus,MYOTIS_CALIFORNICUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis californicus,MYOTIS_CALIFORNICUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus ega,LASIURUS_EGA,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus ega,LASIURUS_EGA,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis evotis,MYOTIS_EVOTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis evotis,MYOTIS_EVOTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus xanthinus,LASIURUS_XANTHINUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
TwGZY1RRjbNX16F,United States,Lasiurus intermedius,LASIURUS_INTERMEDIUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Tadarida brasiliensis,TADARIDA_BRASILIENSIS,po,sub2,Scope,0,80,0.05,0.1,0.15
uWYRNyMuXsIBygU,United States,Tadarida brasiliensis,TADARIDA_BRASILIENSIS,po,sub2,Severity,0,80,0.05,0.15,0.2
9arDsxSVXC0783b,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Choeronycteris mexicana,CHOERONYCTERIS_MEXICANA,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
uWYRNyMuXsIBygU,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub2,Scope,0,80,0.05,0.15,0.2
uWYRNyMuXsIBygU,United States,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub2,Severity,0,80,0.05,0.1,0.2
zYJdowXhsVGOzG4,United States,Myotis occultus,MYOTIS_OCCULTUS,po,sub2,Scope,0,75,0.05,0.1,0.15
zYJdowXhsVGOzG4,United States,Myotis occultus,MYOTIS_OCCULTUS,po,sub2,Severity,0,75,0.05,0.1,0.15
bNwIhA2JoU9B8V0,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis occultus,MYOTIS_OCCULTUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis occultus,MYOTIS_OCCULTUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Euderma maculatum,EUDERMA_MACULATUM,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
bNwIhA2JoU9B8V0,United States,Euderma maculatum,EUDERMA_MACULATUM,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis thysanodes,MYOTIS_THYSANODES,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis thysanodes,MYOTIS_THYSANODES,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis velifer,MYOTIS_VELIFER,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis velifer,MYOTIS_VELIFER,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis volans,MYOTIS_VOLANS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis volans,MYOTIS_VOLANS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
WQyLHmHZXLd7qQq,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub2,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,po,sub2,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,po,sub2,Scope,0,75,0.05,0.1,0.15
WQyLHmHZXLd7qQq,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,po,sub2,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Parastrellus hesperus,PARASTRELLUS_HESPERUS,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Parastrellus hesperus,PARASTRELLUS_HESPERUS,po,sub2,Severity,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Tadarida brasiliensis,TADARIDA_BRASILIENSIS,po,sub2,Scope,0,75,1e-4,0.05,0.1
WQyLHmHZXLd7qQq,United States,Tadarida brasiliensis,TADARIDA_BRASILIENSIS,po,sub2,Severity,0,75,1e-4,0.05,0.1
9arDsxSVXC0783b,United States,Euderma maculatum,EUDERMA_MACULATUM,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Euderma maculatum,EUDERMA_MACULATUM,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
5l8I0KY6kc1IWik,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,po,sub2,Scope,0,75,0.1,0.15,0.25
5l8I0KY6kc1IWik,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,po,sub2,Severity,0,80,0.05,0.1,0.15
5l8I0KY6kc1IWik,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
5l8I0KY6kc1IWik,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
zYJdowXhsVGOzG4,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
zYJdowXhsVGOzG4,United States,Idionycteris phyllotis,IDIONYCTERIS_PHYLLOTIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
zYJdowXhsVGOzG4,United States,Myotis auriculus,MYOTIS_AURICULUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
zYJdowXhsVGOzG4,United States,Myotis auriculus,MYOTIS_AURICULUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
MdTSkVhvPRhnKtQ,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
MdTSkVhvPRhnKtQ,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
MdTSkVhvPRhnKtQ,United States,Myotis grisescens,MYOTIS_GRISESCENS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
MdTSkVhvPRhnKtQ,United States,Myotis grisescens,MYOTIS_GRISESCENS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
CyoMlAObRVPHg2X,United States,Tadarida brasiliensis,TADARIDA_BRASILIENSIS,po,sub2,Scope,0,70,0.05,0.1,0.2
CyoMlAObRVPHg2X,United States,Tadarida brasiliensis,TADARIDA_BRASILIENSIS,po,sub2,Severity,0,65,0.05,0.1,0.25
30f0nkq28w8nj6g,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,po,sub2,Scope,0,65,1e-4,0.05,0.15
30f0nkq28w8nj6g,United States,Leptonycteris yerbabuenae,LEPTONYCTERIS_YERBABUENAE,po,sub2,Severity,0,65,0.05,0.1,0.15
zCk32o2Fmk4aZth,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
zCk32o2Fmk4aZth,United States,Leptonycteris nivalis,LEPTONYCTERIS_NIVALIS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Myotis occultus,MYOTIS_OCCULTUS,po,sub2,Scope,0,75,1e-4,0.1,0.25
9arDsxSVXC0783b,United States,Myotis occultus,MYOTIS_OCCULTUS,po,sub2,Severity,0,75,1e-4,0.05,0.15
9arDsxSVXC0783b,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Nyctinomops femorosaccus,NYCTINOMOPS_FEMOROSACCUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,po,sub2,Scope,0,75,1e-4,0.1,0.15
9arDsxSVXC0783b,United States,Nyctinomops macrotis,NYCTINOMOPS_MACROTIS,po,sub2,Severity,0,75,1e-4,0.1,0.15
AaE6Hh920wkI5BD,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,po,sub2,Scope,0,65,0.2,0.3,0.4
AaE6Hh920wkI5BD,United States,Myotis austroriparius,MYOTIS_AUSTRORIPARIUS,po,sub2,Severity,0,60,0.05,0.1,0.2
mTPpeCyO8xN0qxZ,United States,Eumops floridanus,EUMOPS_FLORIDANUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
mTPpeCyO8xN0qxZ,United States,Eumops floridanus,EUMOPS_FLORIDANUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Lasiurus blossevillii,LASIURUS_BLOSSEVILLII,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
9arDsxSVXC0783b,United States,Lasiurus blossevillii,LASIURUS_BLOSSEVILLII,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
hCI4pQLE1mr6CYo,United States,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub2,Scope,1,99.99,1e-4,0.005,0.01
hCI4pQLE1mr6CYo,United States,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub2,Severity,1,99.99,1e-4,0.005,0.01
hCI4pQLE1mr6CYo,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub2,Scope,0,65,0.05,0.1,0.15
hCI4pQLE1mr6CYo,United States,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub2,Severity,0,75,0.1,0.15,0.25
9arDsxSVXC0783b,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub2,Scope,0,75,1e-4,0.15,0.3
9arDsxSVXC0783b,United States,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub2,Severity,0,75,1e-4,0.1,0.15
QSFa4ka1wwLFos5,United States,Myotis sodalis,MYOTIS_SODALIS,po,sub2,Scope,0,95,1e-4,0.05,0.1
