token,cntry,spp,sppcode,Q_group,Q_sub,Q_ss,neg,conf,min,mean,max
I2XSSZ7YVUr9HOO,Canada,Myotis volans,MYOTIS_VOLANS,po,sub3,Severity,0,70,0.05,0.1,0.2
AK8oXSfGY0KzIa0,Canada,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub3,Scope,0,50,0.05,0.175,0.3
AK8oXSfGY0KzIa0,Canada,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub3,Severity,0,55,0.05,0.07500000000000001,0.1
AK8oXSfGY0KzIa0,Canada,Myotis thysanodes,MYOTIS_THYSANODES,po,sub3,Scope,0,60,0.15,0.325,0.5
AK8oXSfGY0KzIa0,Canada,Myotis thysanodes,MYOTIS_THYSANODES,po,sub3,Severity,0,50,0.05,0.1,0.15
AK8oXSfGY0KzIa0,Canada,Myotis evotis,MYOTIS_EVOTIS,po,sub3,Scope,0,50,0.45,0.55,0.65
AK8oXSfGY0KzIa0,Canada,Myotis evotis,MYOTIS_EVOTIS,po,sub3,Severity,0,50,0.05,0.1,0.15
AK8oXSfGY0KzIa0,Canada,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub3,Scope,0,75,0.25,0.55,0.85
AK8oXSfGY0KzIa0,Canada,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub3,Severity,0,60,0.05,0.225,0.4
AK8oXSfGY0KzIa0,Canada,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub3,Scope,0,65,0.4,0.6000000000000001,0.8
AK8oXSfGY0KzIa0,Canada,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub3,Severity,0,55,0.1,0.15000000000000002,0.2
AK8oXSfGY0KzIa0,Canada,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub3,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub3,Severity,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub3,Scope,0,60,0.05,0.15,0.25
qU7nTe7DUo5Q8df,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub3,Severity,0,60,1e-4,0.1,0.2
qU7nTe7DUo5Q8df,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub3,Scope,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub3,Severity,1,99.99,1e-4,0.005,0.01
FRSdFEy67zNzfL1,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub3,Scope,0,99.99,0.1,0.4,0.6
FRSdFEy67zNzfL1,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub3,Severity,0,99.99,0.05,0.3,0.8
Hs8rtz8tJ5gQeaS,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub3,Scope,0,80,0.05,0.1,0.35
Hs8rtz8tJ5gQeaS,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub3,Severity,0,80,0.1,0.2,0.4
gArrS9ijNlKkTZO,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
gArrS9ijNlKkTZO,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis californicus,MYOTIS_CALIFORNICUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis californicus,MYOTIS_CALIFORNICUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Euderma maculatum,EUDERMA_MACULATUM,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Euderma maculatum,EUDERMA_MACULATUM,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis leibii,MYOTIS_LEIBII,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis leibii,MYOTIS_LEIBII,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
UNDfQVdwJLSp4wB,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
UNDfQVdwJLSp4wB,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
I2XSSZ7YVUr9HOO,Canada,Myotis volans,MYOTIS_VOLANS,po,sub4,Scope,0,70,0.15,0.25,0.3
I2XSSZ7YVUr9HOO,Canada,Myotis volans,MYOTIS_VOLANS,po,sub4,Severity,0,70,1e-4,0.05,0.1
AK8oXSfGY0KzIa0,Canada,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis thysanodes,MYOTIS_THYSANODES,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis thysanodes,MYOTIS_THYSANODES,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis evotis,MYOTIS_EVOTIS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis evotis,MYOTIS_EVOTIS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
FRSdFEy67zNzfL1,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
FRSdFEy67zNzfL1,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
Hs8rtz8tJ5gQeaS,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
Hs8rtz8tJ5gQeaS,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
FRSdFEy67zNzfL1,Canada,Myotis leibii,MYOTIS_LEIBII,po,sub4,Scope,1,99.99,1e-4,0.005,0.01
FRSdFEy67zNzfL1,Canada,Myotis leibii,MYOTIS_LEIBII,po,sub4,Severity,1,99.99,1e-4,0.005,0.01
gArrS9ijNlKkTZO,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
gArrS9ijNlKkTZO,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis californicus,MYOTIS_CALIFORNICUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis californicus,MYOTIS_CALIFORNICUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Euderma maculatum,EUDERMA_MACULATUM,po,sub5,Scope,0,60,0.1,0.15,0.2
AK8oXSfGY0KzIa0,Canada,Euderma maculatum,EUDERMA_MACULATUM,po,sub5,Severity,0,55,0.05,0.15,0.2
HiK5lkmh6rxEfzG,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis leibii,MYOTIS_LEIBII,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis leibii,MYOTIS_LEIBII,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
UNDfQVdwJLSp4wB,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub5,Scope,0,65,0.2,0.5,0.7
UNDfQVdwJLSp4wB,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub5,Severity,0,50,1e-4,0.05,0.1
I2XSSZ7YVUr9HOO,Canada,Myotis volans,MYOTIS_VOLANS,po,sub5,Scope,0,70,0.15,0.25,0.4
I2XSSZ7YVUr9HOO,Canada,Myotis volans,MYOTIS_VOLANS,po,sub5,Severity,0,70,1e-4,0.05,0.1
AK8oXSfGY0KzIa0,Canada,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis yumanensis,MYOTIS_YUMANENSIS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis thysanodes,MYOTIS_THYSANODES,po,sub5,Scope,0,60,0.1,0.15000000000000002,0.2
AK8oXSfGY0KzIa0,Canada,Myotis thysanodes,MYOTIS_THYSANODES,po,sub5,Severity,0,50,0.1,0.125,0.15
AK8oXSfGY0KzIa0,Canada,Myotis evotis,MYOTIS_EVOTIS,po,sub5,Scope,0,55,0.1,0.125,0.15
AK8oXSfGY0KzIa0,Canada,Myotis evotis,MYOTIS_EVOTIS,po,sub5,Severity,0,50,0.1,0.125,0.15
AK8oXSfGY0KzIa0,Canada,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub5,Scope,0,55,0.1,0.175,0.25
AK8oXSfGY0KzIa0,Canada,Myotis ciliolabrum,MYOTIS_CILIOLABRUM,po,sub5,Severity,0,65,0.2,0.475,0.75
AK8oXSfGY0KzIa0,Canada,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub5,Scope,0,65,0.4,0.6000000000000001,0.8
AK8oXSfGY0KzIa0,Canada,Antrozous pallidus,ANTROZOUS_PALLIDUS,po,sub5,Severity,0,55,0.1,0.25,0.4
AK8oXSfGY0KzIa0,Canada,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Corynorhinus townsendii,CORYNORHINUS_TOWNSENDII,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
qU7nTe7DUo5Q8df,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
FRSdFEy67zNzfL1,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Scope,0,99.99,0.05,0.3,0.4
FRSdFEy67zNzfL1,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Severity,0,95,0.05,0.2,0.4
Hs8rtz8tJ5gQeaS,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Scope,1,99.99,1e-4,0.005,0.01
Hs8rtz8tJ5gQeaS,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub5,Severity,1,99.99,1e-4,0.005,0.01
gArrS9ijNlKkTZO,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
gArrS9ijNlKkTZO,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis californicus,MYOTIS_CALIFORNICUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Myotis californicus,MYOTIS_CALIFORNICUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Euderma maculatum,EUDERMA_MACULATUM,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
AK8oXSfGY0KzIa0,Canada,Euderma maculatum,EUDERMA_MACULATUM,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
HiK5lkmh6rxEfzG,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
BENVwSZb0cPk6MC,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
BhwrZk0Z5QiZAy6,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis leibii,MYOTIS_LEIBII,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis leibii,MYOTIS_LEIBII,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus borealis,LASIURUS_BOREALIS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis septentrionalis,MYOTIS_SEPTENTRIONALIS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasionycteris noctivagans,LASIONYCTERIS_NOCTIVAGANS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Perimyotis subflavus,PERIMYOTIS_SUBFLAVUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Lasiurus cinereus,LASIURUS_CINEREUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Myotis lucifugus,MYOTIS_LUCIFUGUS,po,sub6,Severity,1,99.99,1e-4,0.005,0.01
9NDOhyEhfL11Dc9,Canada,Eptesicus fuscus,EPTESICUS_FUSCUS,po,sub6,Scope,1,99.99,1e-4,0.005,0.01
